,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clusters
24,0.9363296771341687,-0.8098700391490138,-0.3168588263341401,0.1858059494508695,-1.4079368786040116,-0.40749844026436555,-0.8760789532097223,-0.23832079647452586,-0.5883899453689234,-1.487270531600517,-0.46927012268013846,6
25,-0.46085941930584834,1.035217780735853,-0.04233046074328063,0.6776163338551635,0.7102591140247093,0.14888197313227783,-0.5030772992825226,1.423819000624511,-0.4231509918729883,0.45691440116034115,-0.23220581462437398,4
26,0.3541675536174951,-0.36758506537515934,0.5067262704384383,-0.41097781612950773,0.7102591140247093,-0.43422114484868707,0.12674516554537166,0.026915069140718784,-0.5555382839913933,-1.6201137931980207,0.07110252299799288,2
27,-0.6872558006734435,-0.8277401390994723,0.7812546360292978,-0.2401437318597761,-1.4079368786040116,-0.3889981063213737,1.7899656551879666,-0.2402893148477064,-0.39863482666587624,-0.3392797400103644,0.7963359335136718,15
28,0.17951891656249275,-0.3631175403875446,0.5067262704384383,-0.013037859123057579,0.7102591140247093,-0.1950871986966815,1.2518649085388915,-0.24015605088910966,-0.540828584867126,-0.460439718014602,-1.0738906805885962,5
29,-1.2241386479165983,-0.08166346616781943,0.5067262704384383,-0.27395727291168764,0.7102591140247093,-0.05530689779407656,-0.8424476565441551,0.10064994978562598,-0.5707383064198027,-0.460439718014602,1.125999786474336,10
30,1.1368521863454677,0.18638803308906218,-1.1404439231067185,0.01875696306008312,-1.4079368786040116,1.0876026213507524,-0.07810000505399205,-0.23909196862072032,-0.31037663192027304,0.725197209598296,0.48000208445966935,13
31,0.4253207020473108,0.44997200735832865,0.7812546360292978,-0.016065937426213716,0.7102591140247093,1.3342737405906435,-0.743693939971626,-0.2402893148477064,0.39078569300313076,0.9112643186762327,2.267846567818998,10
32,1.7966359263310312,-0.12187119105635118,-1.414972288697578,0.21053525559331215,0.7102591140247093,0.058435896077651046,-0.6467746577626733,-0.2402893148477064,-0.8438483868270307,1.928142705497514,0.41081462763448956,19
33,-0.7584089491032593,-0.689246864483417,-1.414972288697578,-0.2805181092351928,0.7102591140247093,-0.41640600845913944,0.16954863402882084,-0.22432469848789163,-0.5310221187842812,-0.9364253458883932,0.7342871336029732,17
34,-0.08568827303954707,-0.631169039644426,-0.865915557515859,-0.18488130282717471,0.7102591140247093,-0.38625731610759717,-0.13924781717320497,-0.2396426125917749,-0.4770865553286348,-0.6162168325914793,0.8139626645679113,17
35,-0.570823375970109,-0.9841035136659866,0.23219790484757882,0.014214845605348799,0.7102591140247093,-0.38488692100070887,1.2732666427806163,-0.24001196346179438,-0.4819897883700572,-1.3042324219726864,-0.8417997496249108,17
36,0.17305044852341858,0.5929328069619988,-0.865915557515859,0.0071493295646507665,0.7102591140247093,0.03719477192088261,-0.9222455513597282,-0.2402314769367418,-0.6295771029168715,-0.8239196520273153,0.37559499802323654,18
37,1.1821314626189867,-0.4614030901150679,0.23219790484757882,-0.6300088133911431,0.7102591140247093,1.1081585479540768,-0.5061346898884833,-0.2071424418972435,-0.4084412927487211,0.08045304093288803,-0.33553026114960655,16
38,1.3761855037912114,-0.6803118145081877,1.3303113672110167,0.6036807552864317,0.7102591140247093,-0.19782798891045805,-0.06587044263014942,-0.24018649189488048,-0.5849576822399276,-0.8715182148146945,-0.36621633613270593,2
39,0.6258432112586098,-0.9215581638393808,-1.414972288697578,-0.5391664642964559,0.7102591140247093,-0.29649643660641456,-0.25542866019970983,-0.18962195190914174,-0.5981964114517682,-1.3734666951179653,0.18180245391828148,17
40,0.12777117224989948,-1.6050894869444285,1.3303113672110167,-0.8614044637239998,-1.4079368786040116,0.25851358168334054,1.8266543424594943,-0.2402893148477064,-0.5702479831156604,-0.2786997510082454,-1.426729794148403,15
41,-0.907183714001965,-0.6535066645824995,-1.1404439231067185,-0.7824220879833412,-1.4079368786040116,0.6627801382153844,-0.8779133875732986,-0.16452503381807698,-0.6790997566352378,-1.1354738811810696,2.577684577405795,11
42,-0.1762468255865853,-1.1985447130714917,1.6048397328018762,-0.954770211404651,0.7102591140247093,-0.3115707827821857,-0.5489381583719325,-0.24023188281681876,-0.7026352752340654,-1.4729909627643034,-0.16389800272704472,2
43,-1.5669674539875285,-1.4174534374646113,0.5067262704384383,-0.057702014094612376,0.7102591140247093,-0.33212670938551,1.2457501273269702,-0.2402893148477064,0.4153018582102428,-0.7114139581662373,-1.5558007710618809,14
44,-0.03394052872695379,-0.675844289520573,-1.414972288697578,-0.6027561086627368,0.7102591140247093,-0.26223655893420744,-0.3165764723189229,-0.2401418450864166,-0.665370704119255,-1.269615285400047,0.2372200843728759,17
45,-0.09215674107862123,-1.3727781875884644,-1.414972288697578,-1.069584847065992,0.7102591140247093,-0.17316087698646895,1.777736092764124,-0.2402893148477064,-0.516312419660014,-0.685451105736758,-1.3590309672011238,5
46,0.3153567453830501,-0.06379336621736066,-1.1404439231067185,0.635223237610976,-1.4079368786040116,-0.2711441271289813,-0.977339730079139,-0.2401546979555198,-0.516312419660014,0.353062991442423,-0.4623682932462327,13
47,0.4511945742036074,-0.13974129100680996,0.5067262704384383,-0.5944288933290572,0.7102591140247093,-0.33760828981306307,-0.5672825020076964,-0.1043194890713179,-0.581525419110932,-0.18782976750506702,0.1422184321649998,2
48,-0.2538684420554752,1.6070609791505333,-1.414972288697578,1.0896873229430097,0.7102591140247093,-0.2930704488391938,-0.19428084808049675,-0.24022166816821564,0.3270436634646394,0.898282892461493,0.9539277055878481,19
49,-0.33149005852436514,0.7761013314542012,-0.865915557515859,0.4078650250156611,0.7102591140247093,-0.37118296993182603,-0.7617325445467937,-0.2402893148477064,-0.4917962544529019,-0.26571832479350566,1.0209837150878518,10
50,0.05014955578100956,1.3881522547574139,-0.3168588263341401,0.5277264578489294,0.7102591140247093,-0.038176958957972996,-0.8305238331809085,-0.2402893148477064,-0.6182996669216,0.9718443076783516,1.768749568755399,10
51,-1.929201664175681,-0.6401040896196554,-1.414972288697578,-1.140240007472971,0.7102591140247093,-0.3389786849199513,0.5364355067440991,-0.23156289319340087,0.14562404093201056,-1.5777078008965375,1.5924145932185576,17
52,0.43825763812545915,0.46337458232117273,0.23219790484757882,0.012448466595174179,0.7102591140247093,-0.2656625467014282,-0.7403308103050693,-0.2402893148477064,-0.4525703901215227,1.0237700125373108,-0.7731197802581059,16
53,-0.24739997401640104,-0.3765201153503887,-1.414972288697578,-0.24392882973872157,0.7102591140247093,-0.32047835097695954,-0.8696584329372048,-0.24027274141123117,-0.2956669327960058,-0.3652425924398439,0.9165427961541937,18
54,-0.15684142146936284,-0.1084686160935076,0.5067262704384383,-0.9338260031411536,0.7102591140247093,-0.4444991081503492,0.0411382285784735,4.772329635416169,-0.5310221187842812,-0.006089800498710446,-0.2639068645242242,12
55,-2.47255297945791,-0.15314386596965404,0.23219790484757882,0.22744202611926792,0.7102591140247093,-0.385572118554153,-0.8351099190898494,-0.16046623304863256,-0.2368281362989369,-1.6668469275710838,0.07421511274269581,2
56,-0.4026432069541809,1.0396853057234676,1.6048397328018762,-0.18412428325138563,0.7102591140247093,-0.1190302702643817,0.14508950918113558,-0.19767190676853985,-0.4378606909972555,-0.44313114972828227,0.1760509293900268,2
57,-1.9874178765273485,-0.9796359886783719,1.0557830016201573,-1.9025587202925571,0.7102591140247093,-0.38488692100070887,1.1998892682375606,0.6458821864809948,-0.5844673589357854,-1.2306710067558277,0.7508650572432357,1
58,-2.2461565980903146,0.41423180745741156,-0.865915557515859,0.5862693050432833,-1.4079368786040116,-0.36501619195082874,-0.8886142546941609,-0.23755638899628048,1.0134962892637762,-1.4167381158337644,-0.6018596793050193,6
59,-2.2396881300512406,1.267529080091817,-0.04233046074328063,0.7041120190077809,0.7102591140247093,-0.13067862867293217,-0.7929179287275924,-0.24027057671748747,2.3569821426135147,-1.6387205041058144,-0.6771031531334795,0
60,-0.5190756316575158,0.3740240825688793,0.23219790484757882,0.3367051848914892,0.7102591140247093,-0.41023923047814215,-0.6162007517030668,-0.24006608080538697,-0.5261188857428588,-1.0532581818210511,0.2790708834402342,2
61,-1.1077062232132635,0.36955655758126466,1.0557830016201573,0.37682722240830946,0.7102591140247093,-0.4054428476040331,-0.8773019094521064,-0.2402893148477064,-0.6030996444931906,-0.6811239636651781,1.5624728331744089,10
62,-1.4375980932060457,1.240723930166129,1.0557830016201573,0.795459047819661,0.7102591140247093,-0.2800516953237551,-0.6712337826103586,-0.2402893148477064,-0.3054733988788506,0.5737472370929987,1.2216780886267116,10
63,-0.8489675016502976,1.1424383804386056,-0.3168588263341401,0.6791303730067417,-1.4079368786040116,-0.2629217564876516,-0.09950173929571662,-0.24027274141123117,-0.24663460238178173,-0.8282467940988952,0.7823969446569614,6
64,1.272690015166025,-1.1985447130714917,1.6048397328018762,0.15956260415684864,0.7102591140247093,-0.24442142254465973,1.5698335315587995,-0.2402893148477064,-0.6575255312529793,0.5737472370929987,-0.9074347942414631,16
65,1.2403476749706541,-0.8366751890747017,-0.3168588263341401,-0.2923780825892216,0.7102591140247093,1.1561223766951667,1.6432109061018552,-0.2402893148477064,0.405495392127398,0.5737472370929987,-0.5993222420131421,5
66,0.21186125675786355,-0.5507535898673616,-0.3168588263341401,0.72909366500882,0.7102591140247093,-0.4033872549437007,0.9797571446083937,-0.24027930313914178,-0.3299895640859627,-1.6235755068552846,-0.13635834998587248,17
67,0.787554912235463,-0.7875324142109403,0.5067262704384383,0.08007554869899725,-1.4079368786040116,-0.41229482313847454,0.5058616006844925,-0.23920696797585456,-0.7374482298281645,0.40931583837296204,0.30160332659210204,9
68,-0.32502159048529095,0.7761013314542012,1.6048397328018762,0.5130907460503407,-1.4079368786040116,-0.30814479501496495,-0.49084773685868005,-0.2402893148477064,-0.6207512834423112,-0.3998597290124833,1.3224989303572927,11
69,-0.42851707911047754,-0.8188050891242429,-1.1404439231067185,0.545390247950674,0.7102591140247093,-0.39927606962303586,1.309955330052144,-0.2402893148477064,-0.5457318179085484,0.015545909859189175,-0.2690155716052036,17
70,0.3800414257737917,-1.2566225379104827,-0.04233046074328063,-0.6443921853311354,0.7102591140247093,-0.3835165258938206,1.29161098641638,-0.23456640576278975,-0.08973114505626477,-1.2869238536863667,-0.8001519455409027,5
71,0.4511945742036074,-1.207479763046721,1.3303113672110167,-0.5626340711459168,0.7102591140247093,-0.1279378384591556,0.91555194188322,-0.24027862667234687,-0.44766715708010035,-0.26139118272192574,-1.4795084898194453,5
72,0.1859873846015669,0.677815781726678,0.7812546360292978,0.4323419912995075,0.7102591140247093,-0.3869425136610413,0.05642518160827677,-0.24015063915475038,-0.5604415170328156,0.21459444515186543,0.006448620800966685,4
73,0.017807215585638764,-1.077921538405895,1.6048397328018762,0.3006205851122106,-1.4079368786040116,-0.3732385625921585,1.187659705813718,-0.2402893148477064,-0.5212156527014364,-0.058015505357669535,-1.4814031096640465,15
74,1.0010143575249102,-0.7651947892728669,0.7812546360292978,0.2562087699992523,0.7102591140247093,-0.1950871986966815,0.2062373213003487,-0.2402893148477064,-0.7604934251228497,0.03285447814550887,-0.13111431291599326,16
75,0.3476990855784209,-0.28716961559809484,-0.04233046074328063,0.19791826266349452,0.7102591140247093,-0.44861029347101405,-0.47250339322291607,-0.2402893148477064,-0.6070222309263285,-0.040706937071349834,-0.6898580045873145,2
76,0.5870324030241648,-0.13080624103158056,1.0557830016201573,0.38717315661076007,0.7102591140247093,-0.2786813002168669,-0.05669827081226746,-0.2402893148477064,-0.7394095230447334,-0.13590406264610816,-1.2806749036279617,2
77,1.0074828255639845,1.0307502557482384,-1.414972288697578,0.019009302918679558,0.7102591140247093,-0.40681324271092145,-0.9311119841170139,-0.2402893148477064,0.03284968097929531,0.5780743791645786,-0.02900783629086169,19
78,0.8004918483136113,0.16851793313860342,0.23219790484757882,0.031878635707093435,0.7102591140247093,0.9711190372652484,-0.41135558110370307,-0.2402893148477064,-0.40353805970729867,0.6602900785245971,-0.7743039176609823,16
79,-0.3767693347978842,-1.8105956363747042,-0.865915557515859,-0.23181651652609656,0.7102591140247093,-0.3348674995992865,1.933663013668117,-0.24027646197860317,-0.5359253518257037,-0.6551611112356985,0.26837981431712554,5
80,-0.8036882253767784,0.8207765813303483,-1.414972288697578,0.7000745812702391,0.7102591140247093,-0.1594569259175861,-0.7259610744570542,-0.2402893148477064,-0.7830482971133927,1.5170642086974215,-1.0154957903781996,19
81,-0.46085941930584834,0.0389597084977773,-1.414972288697578,0.507539269161221,-1.4079368786040116,-0.33760828981306307,0.02585127554867022,-0.2402893148477064,-0.5212156527014364,0.05881733057498841,1.766482791441322,11
82,-0.1762468255865853,-1.756985336523328,1.3303113672110167,-1.037537685024255,0.7102591140247093,-0.4081836378178097,1.8786299827608255,-0.23494522716793792,-0.17798933980186812,-0.10128692607346877,0.5456032965789975,1
83,1.3244377594786183,-1.0287787635421335,0.7812546360292978,-0.7049537513942604,0.7102591140247093,-0.3184227583166271,1.4414231261084522,-0.2402893148477064,-0.5506350509499709,1.3656142361921242,0.23972368916752784,16
84,-1.5799043900656768,-2.011634260817365,0.7812546360292978,-0.8755354958053959,-1.4079368786040116,-0.3725533650387143,1.6156943906482093,-0.2402893148477064,-0.5114091866185916,-1.0532581818210511,-0.9102090590139156,15
85,-0.04040899676602795,-2.247072827664659,-0.865915557515859,-1.8316512200269814,0.7102591140247093,-0.3417194751337279,1.8021952176118092,-0.2401066688130814,-0.5114091866185916,-1.0272953293915716,-0.5316234150658634,5
86,-0.45439095126677415,0.20425813303952098,-1.414972288697578,0.8085807204666714,-1.4079368786040116,0.8477834776453027,-0.7326873337901676,-0.23988681710473653,-0.2319249032575145,0.06314447264656833,2.0999697165884132,11
87,0.2506720649923085,0.9369322310083302,1.0557830016201573,0.8567776334585749,0.7102591140247093,-0.43970272527624027,-0.9473161543286054,-0.2402893148477064,-0.3545057292930747,0.9155914607478126,-0.5014109950439142,4
88,0.3282936814611984,1.6204635541133774,0.7812546360292978,1.1833054104822573,-1.4079368786040116,0.19684580187336773,-0.9057356420875405,-0.0914666199680772,-0.4182477588315659,-0.7200682423093971,-1.0551813096231564,6
89,0.08249189597638036,0.27127100785374136,-0.5913871919249996,1.4323648509168587,-1.4079368786040116,-0.4006464647299241,1.2793814239925376,-0.2402893148477064,2.0627881601281706,0.7078886413119763,-1.0440504180361225,0
90,-0.0015981885315837151,0.6108029069124576,-1.414972288697578,0.2910316704855491,0.7102591140247093,0.9916749638685725,1.4230787824726883,-0.2402893148477064,-0.864932288905147,1.2314728319731467,1.0685522061862398,19
91,-0.22799456989917857,-0.8813504389508486,-1.1404439231067185,-0.5467366600543463,-1.4079368786040116,-0.44312871304346096,-0.5795120644315389,-0.2012571807815491,-0.4231509918729883,-0.6162168325914793,-0.8065801200136578,6
92,-0.8036882253767784,-1.555946712080667,0.5067262704384383,-0.07990792165109133,0.7102591140247093,-0.37597935280593503,1.8174821706416124,-0.23836814915016938,-0.5604415170328156,-0.7590125209536165,-0.34436054292533846,1
93,0.3476990855784209,0.6420755818257604,-1.1404439231067185,0.6715601772488511,0.7102591140247093,-0.31225598033562985,0.21846688372419132,-0.2402893148477064,-0.18289257284329055,-0.4647668600861819,-0.09866894807719223,18
94,-2.2720304702466114,-0.5239484399416736,-0.04233046074328063,0.05711262156672897,0.7102591140247093,-0.3273303265114009,-0.20651041050433938,-0.24027159141767981,-0.5952544716269147,-0.9623881983178728,-1.3573731748370976,2
95,-0.7584089491032593,-1.0466488634925923,1.0557830016201573,0.05610326213234344,0.7102591140247093,-0.38488692100070887,0.5700668034096663,-0.2402893148477064,-0.5780931559819363,-1.1527824494673893,-1.2859527731950655,2
96,0.23773512891416018,-2.074179610643971,-1.1404439231067185,-0.2906117035790472,0.7102591140247093,-0.3293859191717334,1.6646126403435797,-0.2402893148477064,-0.025989115517773595,-0.39120544486932346,0.011827987859745703,5
97,0.6711224875321289,1.0530878806863118,1.0557830016201573,0.6846818498958616,-1.4079368786040116,-0.38488692100070887,-0.6963043855792359,-0.23983405269473373,-0.540828584867126,-0.44313114972828227,-0.7727476227886307,6
98,-0.286210782250846,-0.747324689322408,-1.414972288697578,0.30793844101150486,0.7102591140247093,-0.31431157299596224,1.7471621867045173,-0.2402893148477064,-0.5506350509499709,-1.11383817082317,-0.6173549630340815,17
99,0.7487441040010188,0.7314260815780543,-1.1404439231067185,0.761897846626346,-1.4079368786040116,-0.26360695404109574,-0.649832048368634,-0.20727773525622503,-0.2368281362989369,1.2833985368321057,-0.7054547858080519,13
100,-0.7195981408688144,-0.9081555888765368,-1.414972288697578,-0.45715601025264047,0.7102591140247093,-0.25469938584632185,0.8146580518865183,-0.2208747178338639,-0.5016027205357467,-1.6698759270211898,0.8146054820151871,17
101,0.43178917008638495,-0.6669092395453435,-0.865915557515859,0.16158132302561948,0.7102591140247093,-0.4458695032572375,1.5392596254991928,-0.2402687502571412,-0.5825060657192165,-0.3998597290124833,-0.6712162986163245,5
102,0.024275683624712923,1.2317888801908996,-1.414972288697578,1.1711930972696323,0.7102591140247093,-0.04982531736652337,-0.31963386292488355,-0.24027970901921872,-0.4231509918729883,-0.8671910727431146,0.2093759391566784,18
103,-0.059814400883250435,0.36955655758126466,-0.865915557515859,0.7909169303649265,0.7102591140247093,-0.3924240940885944,-0.9640095070371505,-0.2401966388968041,-0.05540851376630805,-1.5335709517664224,-0.09471054590186441,18
104,-0.8489675016502976,0.7135559816275956,0.5067262704384383,0.759122108181786,-1.4079368786040116,-0.260180966273875,-0.28294517565335564,-0.2401398156860319,0.34175336258890665,-0.32197117172404466,-0.9630892521766329,6
105,-0.991273798509929,-0.3988577402884622,-0.865915557515859,0.3306490282851767,0.7102591140247093,-0.3074595974615208,-0.30128951928911957,-0.2402893148477064,-0.5506350509499709,-0.9104624934589137,1.6875177429181087,10
106,-0.19565222970380777,-1.4174534374646113,-0.04233046074328063,-0.34637881232884105,0.7102591140247093,-0.33760828981306307,1.9611795291217629,-0.23955873070920644,-0.6330093660458672,-0.2786997510082454,1.0806642401927997,1
107,0.8975188688997238,1.2719966050794318,0.5067262704384383,0.2978448466676507,0.7102591140247093,-0.25949576872043084,-0.8510083502408448,-0.24027943843250074,-0.5212156527014364,-0.25273689857876586,-0.7750820650971577,2
108,-0.86837290576752,0.14171278321291525,-0.04233046074328063,-0.12961887379457288,-1.4079368786040116,-0.24784741031188043,-0.9448702418438368,-0.24026712673683343,-0.5457318179085484,-0.43014972351354275,1.8941328034713487,11
109,0.6905278916493514,0.11937515827484178,-1.414972288697578,-0.08773045726757846,0.7102591140247093,0.38870111683772746,0.4049677106877911,-0.23413346701404902,-0.04069881464204082,1.3526328099773846,-1.1094486351720996,19
110,0.05661802382008372,0.6063353819248429,-1.414972288697578,0.6796350527239344,0.7102591140247093,-0.4307951570814663,-0.9372267653289352,-0.2402893148477064,-0.5359253518257037,-0.4474582917998622,-0.8394314748191591,18
111,0.6711224875321289,0.43210190740787036,-1.414972288697578,0.5085486285956063,0.7102591140247093,-0.44861029347101405,-0.870881389179589,-0.24017769782654666,0.13091434180774333,1.495428498339522,-0.7048458008580014,19
112,-1.0753638830178927,0.15958288316337402,-0.3168588263341401,0.20119868082524708,0.7102591140247093,-0.3609050066301639,-0.4572164401931129,-0.2399334933135851,-0.6094738474470397,-0.6118896905198993,-1.2285728579014197,2
113,-0.6355080563608506,1.4864378044849371,0.7812546360292978,0.7568510494544187,0.7102591140247093,-0.13067862867293217,-0.6712337826103586,-0.2402893148477064,-0.7987386428459445,1.5949527659858602,1.492202736438028,4
114,-0.3185531224462168,0.056829808448236076,-0.865915557515859,0.2244139478161118,0.7102591140247093,-0.2896444610719731,-0.3563225501964114,-0.2402893148477064,-0.516312419660014,-0.1661940571471674,-1.446860129997294,18
115,-1.36644494477623,-0.9126231138641515,-1.414972288697578,0.12751544211511173,0.7102591140247093,-0.39927606962303586,0.11451560312152904,-0.2402893148477064,1.3273032039148098,-1.3648124109748054,0.17466379700380083,17
116,-0.6484449924389986,1.0843605555996148,-0.5913871919249996,0.7270749461400491,0.7102591140247093,-0.2416806323308832,-0.6162007517030668,-0.2402893148477064,-0.22211843717466967,0.5650929529498387,2.232288613235494,10
117,-0.5578864398919607,0.01662208355970383,0.23219790484757882,0.46867893093738255,0.7102591140247093,-0.40270205739025655,-0.7553120242742765,-0.24025393563433273,-0.5261188857428588,-0.8758453568862744,-0.7375956581718276,2
118,-1.4699404334014161,-1.0019736136164454,1.0557830016201573,-0.1238150570468568,0.7102591140247093,-0.42188758888669253,0.6801328652242499,-0.2398211998256305,-0.565344750074238,-1.442700968263244,0.1753066144510765,1
119,-0.4996702275402933,1.3300744299184228,0.7812546360292978,0.6147837090646715,0.7102591140247093,-0.3149967705494064,-0.9826595897335106,-0.2401966388968041,-0.5898609152813501,0.21459444515186543,0.27754842106510785,4
120,-0.5966972481264057,-0.5060783399912149,-0.865915557515859,0.1315528798526534,0.7102591140247093,-0.4369619350624637,0.07782691585000119,-0.2401174922817999,-0.5506350509499709,-1.3604852689032254,-0.5674181971299417,17
121,0.0048702795074904446,0.21766070800236506,0.5067262704384383,0.4701929700889605,0.7102591140247093,-0.40407245249714485,-0.2248547541401033,-0.24024886213337093,-0.5702479831156604,0.0371816202170888,-1.414313267666818,2
122,0.08249189597638036,-1.019843713566904,0.23219790484757882,-0.022626773749718873,0.7102591140247093,-0.41092442803158624,1.5851204845886027,-0.24024771213981957,-0.4280542249144107,-0.6118896905198993,-0.6308541294268674,5
123,-1.7998323033941983,0.5974003319496135,0.7812546360292978,0.4759967868366768,0.7102591140247093,-0.288959263518529,-0.7868031475156713,-0.2402893148477064,-0.4427639240386779,-0.3825511607261636,-0.9125435013224426,2
124,-0.13096754931306617,0.9011920311074127,1.6048397328018762,0.4217437172384607,0.7102591140247093,-0.4177764035660277,-0.9332521575411865,-0.2402625267626281,-0.12895700938764404,0.5045129639477204,0.6471007882540786,4
125,0.4447261061645333,-0.3184422905113977,0.5067262704384383,0.3452847400837652,0.7102591140247093,-0.3924240940885944,0.18177819645266344,-0.2402893148477064,0.5623988494529151,0.19728587686554575,0.10845359993442316,16
126,0.49647385047712655,1.0977631305624587,-0.3168588263341401,0.34503240022516896,0.7102591140247093,-0.4301099595280223,-0.509192080494444,-0.2402893148477064,-0.5114091866185916,0.6473086523098573,-0.026977886457359993,19
127,0.5288161906724974,0.5080498321973197,-0.5913871919249996,0.3659766084886664,0.7102591140247093,-0.42942476197457813,0.423312054323555,-0.2402893148477064,-0.14366670851191127,0.9242457448909724,0.20758281680375207,19
